child,parent,description
JN231-B-2006,JN,British political facts since 1979 
JZ1242-J-2013,JZ,Introduction to international relations : theories and approaches 
JZ1242-S-2009,JZ,Global horizons : an introduction to international relations 
JK468-B-2006,JK,Change of state : information
JZ1242-I-2013,JZ,International politics : enduring concepts and contemporary issues 
JC423-G-2001,JC,The global divergence of democracies 
JQ281-O-2010,JQ,India
F548-C-2010,F,Chicago 
E457-D-2005,E,The Lincoln lawyer 
F2-N-2009,F,New York
JV51-O-2005,JV,"Kolonialismus. English+""Colonialism : a theoretical overview "
F128-N-2011,F,New York City 
JQ1499-L-2005,JQ,Legitimacy : ambiguities of political success or failure in East and Southeast Asia 
E168-A-1992,E,Death in the dining room and other tales of Victorian culture 
F870-R-2004,F,Hunger of memory : the education of Richard Rodriguez : an autobiography.
E183-H-2008,E,U.S. foreign policy : the paradox of world power 
E210-M-1991,E,From resistance to revolution : colonial radicals and the development of American opposition to Britain
JF515-R-2004,JF,Robert's rules of order
E175-L-2004,E,The whites of their eyes : the Tea Party's revolution and the battle over American history 
E302-B-2011,E,The founding fathers reconsidered 
JK21-E-2011,JK,The enduring debate : classic and contemporary readings in American politics 
JF2112-W-1997,JF,Air wars : television advertising in election campaigns
JK276-K-2012,JK,The logic of American politics 
JF51-E-2010,JF,Essential readings in comparative politics 
JC491-C-2003,JC,The Communist Manifesto and other revolutionary writings : Marx
JZ1305-M-2008,JZ,Essentials of international relations 
JZ1305-M-2011,JZ,Essentials of international relations 
JZ1242-I-2009,JZ,International politics : enduring concepts and contemporary issues 
JZ1305-E-2014,JZ,Essential readings in world politics 
F1788-C-2005,F,Capitalism
F1787-S-2002,F,Inside the Cuban Revolution : Fidel Castro and the urban underground 
JF51-O-2010,JF,Cases in comparative politics 
JC423-D-1998,JC,On democracy 
E178-A-2011,E,America past and present 
E178-A-2007,E,America
F1021-M-2015,F,Celtic lightning : how the Scots and the Irish created a Canadian nation 
JQ1850-F-2016,JQ,Unfinished revolutions : Yemen
F1029-M-2015,F,Middle power
JC571-E-2016,JC,Exploring the security landscape : non-traditional security challenges 
JC251-W-2015,JC,Arendt contra sociology : theory
JQ1873-C-2015,JQ,Contemporary regional development in Africa 
JN6693-C-2015,JN,Cultural and linguistic minorities in the Russian Federation and the European Union : comparative studies on equality and diversity 
JV6271-P-2015,JV,Depoliticising migration : global governance and international migration narratives 
JZ5332-D-2015,JZ,EU and NATO relations with Russia : after the collapse of the Soviet Union 
JN3971-R-2016,JN,German politics today 
JA71-O-2015,JA,The original position 
JZ5534-S-2016,JZ,Peace jobs : a student's guide to starting a career working for peace 
JQ4029-B-2015,JQ,The protest years : the official history of ASIO
JQ2947-B-2015,JQ,The shadow of Kenyan democracy : widespread expectations of widespread corruption 
E159-V-2016,E,Anarchist's guide to historic house museums 
E382-C-2015,E,Andrew Jackson and the rise of the Democrats : a reference guide 
F1035-P-2015,F,Gathering a heritage : Ukrainian
E184-H-2016,E,When all roads lead to the standoff : how corporate governance fuels white supremacy 
JQ281-J-2015,JQ,State and civil society under siege : Hindutva
JQ1830-H-2016,JQ,"Derekh G'ihad be-Falasṭin. English+""Jihad in Palestine : political Islam and the Israeli-Palestinian conflict "
JV8490-A-2015,JV,Asia on the move : regional migration and the role of civil society 
JZ4984-R-2015,JZ,The United Nations in the 21st century : grappling with the world's most challenging issues : militarism
JQ1828-H-2014,JQ,The Hizbullah phenomenon : politics and communication 
JC311-H-2016,JC,Nationalism : a religion 
F1049-K-2015,F,The Charlottetown Conference : and the birth of Confederation 
F1034-M-2015,F,Master of my fate 
F1039-S-2014,F,The Oak Island mystery : solved 
F1034-C-2015,F,Canada after Harper : his ideology-fuelled attack on Canadian society and values
JN1587-V-2015,JN,The Europeanization of interest groups in Malta and Ireland : a small state perspective 
F1123-M-2015,F,First in line : the incredible life of Leonard Stick 
JA76-C-2005,JA,Contemporary patterns of politics
JZ1253-H-2007,JZ,Foreign policy analysis : classic and contemporary theory 
JZ1306-A-2005,JZ,International ethics : concepts
F192-V-2007,F,Washington
E661-M-2001,E,Major problems in the gilded age and the progressive era : documents and essays 
JZ5578-L-2016,JZ,Living war
JV6118-G-2006,JV,Global economic prospects 2006 : international remittances and migration.
JV6465-I-2009,JV,Immigration 
JV6465-I-2010,JV,Immigration 
E185-R-2009,E,Racism 
F1001-T-2012,F,Canada 2012 
JN30-T-2012,JN,The European Union encyclopedia and directory 2014.
F1001-T-2010,F,Canada 2010 
F1001-T-2011,F,Canada 2011 
JN1-E-2013,JN,The Europa world year book 2013.
E839-H-2013,E,Historic Documents of 2013 
F135-H-2013,F,South Asia 2011 
F1001-T-2014,F,Canada [electronic resource] 
F1026-T-2013,F,Canada 2013 
JN30-P-2007,JN,The European Union : a very short introduction 
JK421-A-2012,JK,The United States Government Manual 2013 
JC571-L-2003,JC,The evolution of international human rights : visions seen 
JN30-E-2007,JN,European Union politics 
JC571-H-1997,JC,The Human Rights Reader : Major Political Writings
JC571-A-2013,JC,Amnesty International report 2013 : the state of the world's human rights.
E743-L-2014,E,"Little red scares"" : anti-communism and political repression in the United States"
E748-K-2015,E,Paul V. McNutt and the age of FDR 
E188-B-2014,E,The politics of piracy : crime and civil disobedience in colonial America
E195-B-2015,E,Colonial America and the Earl of Halifax
E209-C-2014,E,Propaganda 1776 : secrets
E855-P-2014,E,The invisible bridge : the fall of Nixon and the rise of Reagan 
E607-Z-2014,E,To live and die in Dixie : native northerners who fought for the Confederacy 
E183-C-2015,E,The improbable war : China
JK1227-B-2015,JK,With the people's consent : Howard Baker leads the Senate 1977-1984 
JZ4059-K-2014,JZ,Agency change : diplomatic action beyond the state 
JN175-T-2014,JN,The British system of government and its historical development 
JV6344-C-2014,JV,Child and youth migration : mobility-in-migration in an era of globalization 
JN9689-P-2014,JN,Conditioning democratization : institutional reforms and EU membership conditionality in Albania and Macedonia 
JF1081-G-2015,JF,Global criminal and sovereign free economies and the demise of the Western democracies 
JZ1405-H-2015,JZ,Handbook of international negotiation : interpersonal
JA84-G-2014,JA,A history of women's political thought in Europe
JN96-N-2014,JN,Institutional design and party government in post-communist Europe 
JZ1480-M-2014,JZ,Mission creep : the militarization of US foreign policy? 
JZ1616-L-2014,JZ,Misunderstanding Russia : Russian foreign policy and the West : relations of Russia and western countries 
JQ751-M-2015,JQ,Myanmar : the dynamics of an evolving polity 
JV6456-C-2014,JV,Out of the shadows
JZ5534-P-2014,JZ,Peace and conflict studies research : a qualitative perspective 
JQ1758-P-2015,JQ,Public administration and policy in the Middle East 
JF1351-P-2015,JF,Public management as corporate social responsibility : the economic bottom line of government 
JN12-R-2015,JN,Routledge handbook of European politics 
JQ1850-S-2014,JQ,The silent revolution : the Arab Spring and the Gulf States 
JF1525-B-2014,JF,Technologies of government : politics and power in the information age 
JZ5675-M-2014,JZ,The US-India nuclear agreement : diplomacy and domestic politics 
JQ1850-A-2014,JQ,The Arab Spring : re-balancing the greater Euro-Mediterranean? 
JQ1879-R-2014,JQ,Authoritarian origins of democratic party systems in Africa 
JF1525-C-2015,JF,Case studies in e-government 2.0 : changing citizen relationships 
JQ1516-S-2015,JQ,The cultural logic of politics in mainland China and Taiwan 
JF1525-S-2015,JF,Democracy
JZ1480-D-2014,JZ,Diaspora lobbies and the US government : convergence and divergence in making foreign policy 
JN30-E-2015,JN,The European Union in crisis : explorations in representation and democratic legitimacy 
JZ1320-G-2014,JZ,Global citizen : challenges and responsibility in an interconnected world 
JA85-G-2015,JA,The grammar of politics and performance 
JV7590-I-2015,JV,Identity and migration in Europe : multidisciplinary perspectives 
JZ5675-K-2014,JZ,India and the nuclear non-proliferation regime : the perennial outlier 
JC423-A-2014,JC,Inequality and democratization : an elite-competition approach 
JF511-O-2014,JF,The Oxford handbook of legislative studies 
JC328-P-2015,JC,The paradox of openness : transparency and participation in nordic cultures of consensus 
JF515-P-2015,JF,The politics of parliamentary debate : parties
JZ5538-P-2015,JZ,Psychosocial perspectives on peacebuilding 
JC423-M-2015,JC,Public trials : Burke
JA71-L-2014,JA,Socratic and platonic political philosophy : practicing a politics of reading 
JN6695-T-2014,JN,The strong state in Russia : development and crisis 
JF851-A-2014,JF,Women and the vote : a world history 
JZ5695-H-2015,JZ,Handbook of space security 
E355-F-2014,E,The ashes of war : the fight for Upper Canada
F1079-R-2014,F,Bittersweet sands : twenty-four days in Fort McMurray 
F1123-F-2013,F,Newfoundland's era of corruption : responsible government
F1059-S-2014,F,Socialist cowboy 
JK1041-S-2006,JK,The American Congress 
JK528-P-2008,JK,Presidential elections : strategies and structures of American politics 
JC571-M-2004,JC,Bait and switch : human rights and U.S. foreign policy 
JK275-S-2008,JK,The American anomaly : U.S. politics and government in comparative perspective 
JK275-M-2005,JK,American politics and society 
JN8-B-2008,JN,European politics : a comparative introduction 
E748-A-2015,E,Economics and diplomacy : a life in the foreign service of the United States 
E178-T-2015,E,Transnational nation : United States history in global perspective since 1789 
E457-F-2015,E,Decapitating the union : Jefferson Davis
E467-M-2015,E,Teacher of Civil War generals : Major General Charles Ferguson Smith
JC571-P-2002,JC,World poverty and human rights : cosmopolitan responsibilities and reforms 
JK1041-S-2007,JK,The American Congress 
JK1764-F-2005,JK,Citizen democracy : political activists in a cynical age 
JA86-M-2008,JA,Empirical political analysis : quantitative and qualitative research methods 
JK1118-B-2007,JK,The interest group society 
JN30-M-2008,JN,Understanding the European Union : a concise introduction 
JN8-B-2005,JN,European politics : a comparative introduction 
JK528-P-2004,JK,Presidential elections : strategies and structures of American politics 
JK1976-S-2008,JK,Rethinking American electoral democracy 
JK468-G-2004,JK,Intelligence matters : the CIA
F2538-R-2012,F,Brazil on the rise : the story of a country transformed 
JK1480-D-2011,JK,There and back : commentary by a former foreign correspondent 
F1386-S-2008,F,Mexico City.
JX1961-L-1993,JX,Polite protesters : the American peace movement of the 1980s 
JZ4986-A-2006,JZ,The United Nations system : a reference handbook 
JC328-N-2011,JC,Nonviolent revolutions : civil resistance in the late 20th century 
JC249-T-1983,JC,Struggling to reform : social movements and policy change during cycles of protest 
JQ620-B-1998,JQ,The need for enemies : a bestiary of political forms 
JC131-P-1978,JC,The development of the modern state : a sociological introduction 
E840-W-2004,E,Nation-building : a reference handbook 
JK1976-D-2004,JK,Voting in America : a reference handbook 
JC359-D-1986,JC,Empires 
JX1904-P-1994,JX,Peace and world security studies : a curriculum guide 
JX1974-W-1993,JX,The struggle against the bomb 
JZ1305-N-2013,JZ,Understanding global conflict and cooperation : an introduction to theory and history 
JZ1242-C-2013,JZ,An introduction to world politics : conflict and consensus on a small planet 
JQ298-C-1975,JQ,The myth of the Lokamanya : Tilak and mass politics in Maharashtra 
JC599-B-2000,JC,East meets West : human rights and democracy in East Asia 
JX4054-H-1992,JX,Self-determination in the new world order 
